Stock Entry Date,Barcode,Supplier,Category,Length,Purity Name,Item Description,Item Weight_G,Gem_Weight_K,Gem_Weight_P,Gem_Weight_Y,Buy_Wastage_K,Buy_Wastage_P,Buy_Wastage_Y,Sell_Wastage_K,Sell_Wastage_P,Sell_Wastage_Y,Fine Value (g),Gem Cost,Labor Cost,Purchase Gold Price,Purchase Cost,Currency,Status
2026-06-03,B4093,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,စက်ဘောလုံးကလေးလက်ကောက်,2.75,0,0,0,0,0,2.5,0,0,4.75,2.8934,0,0,9506000,1760453,MMK,In Stock
2026-06-03,B4094,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,စက်ဘောလုံးကလေးလက်ကောက်,2.64,0,0,0,0,0,2.5,0,0,4.75,2.7899,0,0,9506000,1697462,MMK,In Stock
2026-06-03,B3966,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ဘုံဘုံလက်ကောက်,4.82,0,0,0,0,0,3,0,0,5.5,4.9027,0,0,9506000,2982973,MMK,In Stock
2026-06-03,B3969,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,တုံတုံလက်ကောက်,5.17,0,0,0,0,0,3,0,0,6,5.2321,0,0,9506000,3183400,MMK,In Stock
2026-06-03,B4081,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Wavy လက်ကောက်,9.12,0,0,0,0,0,4.5,0,0,7.5,9.1329,0,0,9506000,5556769,MMK,In Stock
2026-06-03,B3967,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ပိုးပိုးလက်ကောက်,8.13,0,0,0,0,0,5,0,1,0,8.2622,0,0,9506000,5026978,MMK,In Stock
2026-06-03,B3617,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ပျိုမဒီလက်ကောက် PT,6.43,0,0,0,0,0,4.5,0,0,7,6.6011,0,0,9506000,4016339,MMK,In Stock
2026-06-03,B4087,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Ve Ve ကလေးဘောလုံးလက်ကောက်,3.47,0,0,0,0,0,3,0,0,6,3.6321,0,0,9506000,2209894,MMK,In Stock
2026-06-03,B4088,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Ve Ve ကလေးဘောလုံးလက်ကောက်,3.34,0,0,0,0,0,3,0,0,6,3.5097,0,0,9506000,2135450,MMK,In Stock
2026-06-03,B4012,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ဇောတိက Crystal မူလီလက်ကောက်,8.9,0,0,0,0,0,0,0,1,0,8.3766,0,0,9506000,5096590,MMK,In Stock
2026-06-03,B3139,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,အေးသောင်းပတ္တာလက်ကောက်,6.83,0,0,0,0,0,4,0,0,7,6.9166,0,0,9506000,4208266,MMK,In Stock
2026-06-03,B2162,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,8.87,0,0,0,0,0,5,0,1,0,8.9586,0,0,9506000,5450739,MMK,In Stock
2026-06-03,B3492,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,8.86,0,0,0,0,0,0,0,1,0,8.3389,0,0,9506000,5073684,MMK,In Stock
2026-06-03,B2165,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,8.83,0,0,0,0,0,5,0,1,0,8.921,0,0,9506000,5427833,MMK,In Stock
2026-06-03,B3138,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,အေးသောင်းပတ္တာလက်ကောက်,6.9,0,0,0,0,0,4,0,0,7,6.9824,0,0,9506000,4248352,MMK,In Stock
2026-06-03,B4097,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ရွှေဖဲပြားပတ္တာမူလီလက်ကောက်,8.27,0,0,0,0,0,5.5,0,1,0.5,8.455,0,0,9506000,5144281,MMK,In Stock
2026-06-03,B4096,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ရွှေဖဲပြားပတ္တာမူလီလက်ကောက်,8.15,0,0,0,0,0,5.5,0,1,0.5,8.342,0,0,9506000,5075563,MMK,In Stock
2026-06-03,B3231,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ဇောတိက ဖဲပြား မူလီလက်ကောက်,9.1,0,0,0,0,0,0,0,0,7.5,8.5648,0,0,9506000,5211120,MMK,In Stock
2026-06-03,B3857,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ဇောတိက Crystal မူလီလက်ကောက်,8.39,0,0,0,0,0,5,0,1,0,8.5069,0,0,9506000,5175867,MMK,In Stock
2026-06-03,RB260001,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ဇောတိက Yပုံ မူလီလက်ကောက်,9,0,0,0,0,0,5,0,1,0,9.081,0,0,9506000,5525184,MMK,In Stock
2026-06-03,B4080,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Merci လက်ကောက် (Versace),8.24,0,0,0,0,0,4,0,0,7,8.2436,0,0,9506000,5015703,MMK,In Stock
2026-06-03,B3861,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,တော်ဝင်ပုံဆန်းလက်ကောက်,8.31,0,0,0,0,0,4.5,0,0,7.5,8.3705,0,0,9506000,5092922,MMK,In Stock
2026-06-03,B3862,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,တော်ဝင်ပုံဆန်းလက်ကောက်,8.36,0,0,0,0,0,4.5,0,0,7.5,8.4176,0,0,9506000,5121554,MMK,In Stock
2026-06-03,B3863,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,တော်ဝင်ပုံဆန်းလက်ကောက်,8.4,0,0,0,0,0,4.5,0,0,7.5,8.4553,0,0,9506000,5144460,MMK,In Stock
2026-06-03,B3860,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,တော်ဝင်ပုံဆန်းလက်ကောက်,8.37,0,0,0,0,0,4.5,0,0,7.5,8.427,0,0,9506000,5127281,MMK,In Stock
2026-06-03,B4032,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ရွှေတိမ်လွှာပတ္တာမူလီလက်ကောက်,8.32,0,0,0,0,0,5.5,0,1,1,8.502,0,0,9506000,5172914,MMK,In Stock
2026-06-03,B3852,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ရွှေဥဒေါင်းပတ္တာလက်ကောက်,16.6,0,0,0,0,0,7.5,0,1,4.5,16.5392,0,0,9506000,10062992,MMK,In Stock
2026-06-03,B3282,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ခရေပွင့်ပတ္တာလက်ကောက်,8.35,0,0,0,0,0,0,0,0,6,7.8589,0,0,9506000,4781633,MMK,In Stock
2026-06-03,B2272,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ခရေပွင့်ပတ္တာလက်ကောက်,9.19,0,0,0,0,0,3,0,0,6,9.0157,0,0,9506000,5485456,MMK,In Stock
2026-06-03,B3349,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,စက်ဖြတ်သွပ်မိုးပတ္တာလက်ကောက်,8.62,0,0,0,0,0,5,0,1,0,8.7233,0,0,9506000,5307576,MMK,In Stock
2026-06-03,B2251,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,လပြည့်ဝန်းသာလိကာလက်ကောက်,4.5,0,0,0,0,0,0,0,0,4,4.2353,0,0,9506000,2576928,MMK,In Stock
2026-06-03,B2958,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,လပြည့်ဝန်းသာလိကာလက်ကောက်,4.48,0,0,0,0,0,0,0,0,4,4.2165,0,0,9506000,2565475,MMK,In Stock
2026-06-03,B2957,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,လပြည့်ဝန်းသာလိကာလက်ကောက်,4.5,0,0,0,0,0,0,0,0,4,4.2353,0,0,9506000,2576928,MMK,In Stock
2026-06-03,B3974,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Baby Love ကလေးလက်ကောက်,4.52,0,0,0,0,0,0,0,0,4,4.2542,0,0,9506000,2588381,MMK,In Stock
2026-06-03,B1779,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Baby Love ကလေးလက်ကောက်,4.47,0,0,0,0,0,2,0,0,4,4.4512,0,0,9506000,2708279,MMK,In Stock
2026-06-03,B2009,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Baby Love ကလေးလက်ကောက်,4.78,0,0,0,0,0,2,0,0,4,4.743,0,0,9506000,2885801,MMK,In Stock
2026-06-03,B1780,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Baby Love ကလေးလက်ကောက်,4.57,0,0,0,0,0,2,0,0,4,4.5454,0,0,9506000,2765545,MMK,In Stock
2026-06-03,B3400,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Baby Love ကလေးလက်ကောက်,4.9,0,0,0,0,0,0,0,0,4.5,4.6118,0,0,9506000,2805988,MMK,In Stock
2026-06-03,B3909,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,17.29,0,0,0,0,0,0,0,1,4,16.2731,0,0,9506000,9901129,MMK,In Stock
2026-06-03,B3908,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,16.06,0,0,0,0,0,0,0,1,4,15.1155,0,0,9506000,9196769,MMK,Inactive
2026-06-03,B3286,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,17.09,0,0,0,0,0,7,0,1,4,16.9393,0,0,9506000,10306458,MMK,Inactive
2026-06-03,RB260002,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,16.9,0,0,0,0,0,7,0,1,4,16.7605,0,0,9506000,10197655,MMK,In Stock
2026-06-03,RB260003,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,မဟာဆန်သူလက်ကောက်,17.78,0,0,0,0,0,7,0,1,4,17.5887,0,0,9506000,10701587,MMK,Inactive
2026-06-03,B1674,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Essential လက်ကောက်,17.71,0,0,0,0,1,0,0,1,4,17.6449,0,0,9506000,10735767,MMK,In Stock
2026-06-03,B4078,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Merci လက်ကောက် (Versace),16.6,0,0,0,0,0,6,0,1,3,16.3561,0,0,9506000,9951594,MMK,In Stock
2026-06-03,B3968,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Channel လက်ကောက်,8.55,0,0,0,0,0,5,0,1,0,8.6575,0,0,9506000,5267491,MMK,In Stock
2026-06-03,B4023,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,Lisa လက်ကောက်,8.6,0,0,0,0,0,0,0,0,7,8.0942,0,0,9506000,4924795,MMK,In Stock
2026-06-03,B4084,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,စိုးစန္ဒာထွန်းလက်ကောက်,12.46,0,0,0,0,0,6,0,1,2,12.4596,0,0,9506000,7580820,MMK,Inactive
2026-06-03,B4079,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,စိုးစန္ဒာထွန်းလက်ကောက်,8.26,0,0,0,0,0,4,0,0,7,8.2625,0,0,9506000,5027156,MMK,In Stock
2026-06-04,B1927,ရွှေသရဖူ,လက်ကောက်,-,၁၅ပဲရည်,ခရေပွင့်ပတ္တာလက်ကောက်,9.4,0,0,0,0,0,5.5,0,1,0,9.5193,0,0,9535000,5809044,MMK,In Stock
2026-06-04,B4074,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,အိုလံပစ်လက်ကောက်,11.93,0,0,0,0,0,5.5,0,1,2,11.9007,0,0,9535000,7262270,MMK,In Stock
2026-06-04,B4033,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပပဝတီပတ္တာမူလီလက်ကောက်,8.53,0,0,0,0,0,5.5,0,1,1,8.7004,0,0,9535000,5309318,MMK,In Stock
2026-06-04,B4038,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,Bubble Pop လက်ကောက်,16.58,0,0,0,0,1,2,0,1,7,16.8269,0,0,9535000,10268434,MMK,In Stock
2026-06-04,B3845,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘောလုံး၃တန်းပတ္တာလက်ကောက်,10.06,0,0,0,0,0,4.5,0,1,1,10.0184,0,0,9535000,6113655,MMK,In Stock
2026-06-04,B4105,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်မှုန်းပတ္တာလက်ကောက်,8.31,0,0,0,0,0,3.5,0,0,6.5,8.2491,0,0,9535000,5033967,MMK,In Stock
2026-06-04,B4100,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်မှုန်းပတ္တာလက်ကောက်,8.3,0,0,0,0,0,3.5,0,0,6.5,8.2397,0,0,9535000,5028223,MMK,In Stock
2026-06-04,B4104,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်မှုန်းပတ္တာလက်ကောက်,8.32,0,0,0,0,0,3.5,0,0,6.5,8.2586,0,0,9535000,5039711,MMK,In Stock
2026-06-04,B4102,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်မှုန်းပတ္တာလက်ကောက်,8.3,0,0,0,0,0,3.5,0,0,6.5,8.2397,0,0,9535000,5028223,MMK,In Stock
2026-06-04,B4103,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်မှုန်းပတ္တာလက်ကောက်,8.27,0,0,0,0,0,3.5,0,0,6.5,8.2115,0,0,9535000,5010991,MMK,In Stock
2026-06-04,B4101,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်မှုန်းပတ္တာလက်ကောက်,8.25,0,0,0,0,0,3.5,0,0,6.5,8.1927,0,0,9535000,4999503,MMK,In Stock
2026-06-04,B4099,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်မှုန်းပတ္တာလက်ကောက်,16.61,0,0,0,0,0,5,0,1,2,16.2447,0,0,9535000,9913205,MMK,In Stock
2026-06-04,B4073,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,Cartier မှုန်းပတ္တာလက်ကောက်,8.34,0,0,0,0,0,4,0,0,7,8.3384,0,0,9535000,5088445,MMK,In Stock
2026-06-04,B4072,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,Cartier မှုန်းပတ္တာလက်ကောက်,8.32,0,0,0,0,0,4,0,0,7,8.3196,0,0,9535000,5076957,MMK,In Stock
2026-06-04,B4064,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘတ်ပြားပြောင်ပတ္တာလက်ကောက်,8.33,0,0,0,0,0,3.5,0,0,6,8.268,0,0,9535000,5045455,MMK,In Stock
2026-06-04,B4106,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပန်းကမ္ဘာလက်ကောက်,18.58,0,0,0,0,1,0,0,1,6,18.4652,0,0,9535000,11268245,MMK,In Stock
2026-06-04,B3343,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဇကာကွက်လက်ကောက်,16.55,0,0,0,0,0,7.5,0,1,5,16.4934,0,0,9535000,10064972,MMK,In Stock
2026-06-04,B4082,ရွှေမြင်းပျံ,လက်ကောက်,5.7,၁၅ပဲရည်,ဘတ်ပြားပြောင်လက်ကောက်,8.36,0,0,0,0,0,2.5,0,0,5.5,8.1741,0,0,9535000,4988194,MMK,In Stock
2026-06-04,B4056,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.3,0,0,0,0,0,3.5,0,0,6,8.2397,0,0,9535000,5028223,MMK,In Stock
2026-06-04,B4058,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.31,0,0,0,0,0,3.5,0,0,6,8.2491,0,0,9535000,5033967,MMK,In Stock
2026-06-04,B4083,ရွှေမြင်းပျံ,လက်ကောက်,5.7,၁၅ပဲရည်,ဘတ်ပြားပြောင်လက်ကောက်,8.4,0,0,0,0,0,2.5,0,0,5.5,8.2118,0,0,9535000,5011170,MMK,In Stock
2026-06-04,RB260004,OT,လက်ကောက်,-,၁၅ပဲရည်,ပန်းကမ္ဘာလက်ကောက်,19.05,0,0,0,0,0,0,0,1,4,17.9311,0,0,9535000,10942274,MMK,In Stock
2026-06-04,B3611,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်ပတ္တာလက်ကောက်,8.3,0,0,0,0,0,0,0,0,7.5,7.8125,0,0,9535000,4767500,MMK,In Stock
2026-06-04,B3534,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်ပတ္တာလက်ကောက်,8.32,0,0,0,0,0,4.5,0,0,7.5,8.3806,0,0,9535000,5114203,MMK,In Stock
2026-06-04,RB260005,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်ပတ္တာလက်ကောက်,8.3,0,0,0,0,0,0,0,0,7.5,7.8125,0,0,9535000,4767500,MMK,In Stock
2026-06-04,B3635,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်လက်ကောက်,8.31,0,0,0,0,0,0,0,0,6.5,7.8219,0,0,9535000,4773244,MMK,In Stock
2026-06-04,B3636,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်လက်ကောက်,8.45,0,0,0,0,0,0,0,0,6.5,7.9537,0,0,9535000,4853660,MMK,In Stock
2026-06-04,B3529,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်လက်ကောက်,8.37,0,0,0,0,0,3.5,0,0,6.5,8.3056,0,0,9535000,5068430,MMK,In Stock
2026-06-04,B3530,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်လက်ကောက်,8.3,0,0,0,0,0,3.5,0,0,6.5,8.2397,0,0,9535000,5028223,MMK,In Stock
2026-06-04,B4024,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ရေလှိုင်းပန်းပွင့်လက်ကောက်,8.33,0,0,0,0,0,3.5,0,0,6.5,8.268,0,0,9535000,5045455,MMK,In Stock
2026-06-04,B4107,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ဘောလုံးလှိုင်းပတ္တာလက်ကောက်,12.42,0,0,0,0,0,6.5,0,1,3,12.4839,0,0,9535000,7618217,MMK,In Stock
2026-06-04,B3528,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,လှိုင်းလက်ကောက်,8.37,0,0,0,0,0,3.5,0,0,6.5,8.3056,0,0,9535000,5068430,MMK,In Stock
2026-06-04,B3527,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,လှိုင်းလက်ကောက်,8.44,0,0,0,0,0,3.5,0,0,6.5,8.3715,0,0,9535000,5108638,MMK,In Stock
2026-06-04,B3828,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,အသဲလှိုင်းတွန့်မူလီလက်ကောက်,17.79,0,0,0,0,0,7.5,0,1,4.5,17.6606,0,0,9535000,10777225,MMK,In Stock
2026-06-04,B3155,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်သွပ်မိုးပတ္တာလက်ကောက်,16.71,0,0,0,0,0,7.5,0,1,4.5,16.1675,0,0,9262000,9866070,MMK,In Stock
2026-06-04,B4059,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.27,0,0,0,0,0,3.5,0,0,6,8.2115,0,0,9535000,5010991,MMK,In Stock
2026-06-04,B4055,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.32,0,0,0,0,0,3.5,0,0,6,8.2586,0,0,9535000,5039711,MMK,In Stock
2026-06-04,B4057,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.32,0,0,0,0,0,3.5,0,0,6,8.2586,0,0,9535000,5039711,MMK,In Stock
2026-06-04,B4062,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.25,0,0,0,0,0,3.5,0,0,6,8.1927,0,0,9535000,4999503,MMK,In Stock
2026-06-04,B4061,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.31,0,0,0,0,0,3.5,0,0,6,8.2491,0,0,9535000,5033967,MMK,In Stock
2026-06-04,B4060,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၅ပဲရည်,ပိုက်လုံးပတ္တာလက်ကောက်,8.3,0,0,0,0,0,3.5,0,0,6,8.2397,0,0,9535000,5028223,MMK,In Stock
2026-06-04,B3358,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၄ပဲ ၂ပြား,ရေလှိုင်းပတ္တာလက်ကောက်,8.73,0,0,0,0,0,5,0,1,0,8.5748,0,0,9262000,5232716,MMK,In Stock
2026-06-04,B3354,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၄ပဲ ၂ပြား,ရေလှိုင်းပတ္တာလက်ကောက်,8.66,0,0,0,0,0,5,0,1,0,8.5108,0,0,9262000,5193660,MMK,In Stock
2026-06-04,B3357,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၄ပဲ ၂ပြား,ရေလှိုင်းပတ္တာလက်ကောက်,8.67,0,0,0,0,0,5,0,1,0,8.52,0,0,9262000,5199239,MMK,Inactive
2026-06-04,B3355,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၄ပဲ ၂ပြား,ရေလှိုင်းပတ္တာလက်ကောက်,8.55,0,0,0,0,0,5,0,1,0,8.4103,0,0,9262000,5132285,MMK,In Stock
2026-06-04,B3353,ရွှေမြင်းပျံ,လက်ကောက်,-,၁၄ပဲ ၂ပြား,ရေလှိုင်းပတ္တာလက်ကောက်,8.54,0,0,0,0,0,5,0,1,0,8.4011,0,0,9262000,5126705,MMK,In Stock
